FeedbackId,CustomerId,Rating,Comment,DateSubmitted
1603,744,3,The okay pastries! The éclairs could be improved.,4/17/2023
1604,745,2,"The disappointing pastries! However, the tarts could be improved.",4/12/2023
1605,745,2,"The disappointing pastries! However, the éclairs were a bit too sweet.",12/12/2023
1606,745,3,The disappointing pastries! I especially loved the tarts were a bit too sweet.,5/24/2023
1607,745,1,The love pastries! I especially loved the éclairs were a bit too sweet.,2/4/2023
1608,746,5,The dry pastries! I especially loved the tarts were a bit too sweet.,8/16/2023
1609,746,5,"The decent pastries! However, the tarts were a bit too sweet.",9/14/2023
1610,747,5,"The decent pastries! However, the bread were perfect.",9/2/2023
1611,747,3,The burnt pastries! The croissants could be improved.,2/5/2023
1612,748,5,The great pastries! I especially loved the éclairs were a bit too sweet.,6/25/2023
1613,748,4,The overpriced pastries! I especially loved the croissants were perfect.,6/11/2023
1614,748,5,The disappointing pastries! The bread were a bit too sweet.,6/23/2023
1615,749,1,The poor service pastries! The éclairs could be improved.,4/8/2023
1616,749,1,The could be better pastries! The bread could be improved.,2/9/2023
1617,749,5,The disappointing pastries! The croissants were perfect.,2/4/2023
1618,749,3,The favorite pastries! The croissants were a bit too sweet.,10/27/2023
1619,749,1,"The delicious pastries! However, the tarts were a bit too sweet.",1/7/2023
1620,750,4,The favorite pastries! The bread could be improved.,9/5/2023
1621,750,4,The amazing pastries! I especially loved the tarts were perfect.,5/3/2023
1622,752,3,The burnt pastries! The croissants could be improved.,4/27/2023
1623,752,1,"The great pastries! However, the bread were a bit too sweet.",9/1/2023
1624,752,4,The okay pastries! The tarts were perfect.,2/2/2023
1625,752,4,"The overpriced pastries! However, the bread were perfect.",11/17/2023
1626,752,3,The average pastries! The tarts were perfect.,11/17/2023
1627,753,2,The okay pastries! The croissants were perfect.,3/10/2023
1628,753,1,The amazing pastries! The éclairs were a bit too sweet.,4/7/2023
1629,753,3,The stale pastries! I especially loved the croissants could be improved.,1/1/2023
1630,754,5,"The okay pastries! However, the bread could be improved.",12/25/2023
1631,754,5,The overpriced pastries! I especially loved the croissants were a bit too sweet.,6/2/2023
1632,754,3,The amazing pastries! I especially loved the tarts were perfect.,9/18/2023
1633,754,5,The stale pastries! I especially loved the éclairs were perfect.,6/14/2023
1634,755,1,"The poor service pastries! However, the croissants could be improved.",3/28/2023
1635,755,1,The rude staff pastries! The bread were a bit too sweet.,1/6/2023
1636,756,3,The delicious pastries! I especially loved the éclairs were perfect.,4/18/2023
1637,757,2,"The could be better pastries! However, the bread were a bit too sweet.",10/1/2023
1638,757,4,"The dry pastries! However, the croissants were perfect.",3/11/2023
1639,757,2,The best pastries! The bread were perfect.,11/11/2023
1640,757,2,"The okay pastries! However, the bread could be improved.",9/2/2023
1641,757,5,The dry pastries! The bread were a bit too sweet.,12/1/2023
1642,758,3,The delicious pastries! I especially loved the croissants could be improved.,9/28/2023
1643,758,4,The could be better pastries! I especially loved the bread were a bit too sweet.,8/8/2023
1644,758,5,"The stale pastries! However, the éclairs were perfect.",1/28/2023
1645,758,5,The overpriced pastries! The éclairs were a bit too sweet.,3/22/2023
1646,758,2,The stale pastries! The croissants could be improved.,3/14/2023
1647,759,2,The rude staff pastries! The bread were a bit too sweet.,6/27/2023
1648,759,5,The overpriced pastries! The croissants were perfect.,9/17/2023
1649,759,5,The disappointing pastries! The éclairs were perfect.,10/6/2023
1650,759,3,The overpriced pastries! I especially loved the éclairs were a bit too sweet.,5/4/2023
1651,759,2,The overpriced pastries! I especially loved the éclairs were a bit too sweet.,3/9/2023
1652,760,4,"The decent pastries! However, the bread could be improved.",4/11/2023
1653,760,5,"The average pastries! However, the tarts were perfect.",9/10/2023
1654,760,5,"The delicious pastries! However, the bread were a bit too sweet.",1/24/2023
1655,760,5,The poor service pastries! The éclairs were perfect.,11/20/2023
1656,762,3,The delicious pastries! I especially loved the croissants could be improved.,1/22/2023
1657,762,4,"The delicious pastries! However, the tarts were a bit too sweet.",7/9/2023
1658,765,1,"The delicious pastries! However, the éclairs could be improved.",9/16/2023
1659,765,4,The could be better pastries! The bread were a bit too sweet.,10/1/2023
1660,765,4,The stale pastries! I especially loved the tarts were a bit too sweet.,1/13/2023
1661,765,5,The stale pastries! I especially loved the tarts were perfect.,1/26/2023
1662,767,1,"The best pastries! However, the éclairs were perfect.",3/15/2023
1663,767,3,"The could be better pastries! However, the éclairs were a bit too sweet.",10/25/2023
1664,767,3,"The disappointing pastries! However, the tarts were perfect.",8/12/2023
1665,767,2,"The rude staff pastries! However, the bread could be improved.",3/7/2023
1666,768,2,The favorite pastries! I especially loved the éclairs were perfect.,10/17/2023
1667,769,1,The decent pastries! I especially loved the éclairs could be improved.,9/7/2023
1668,770,4,The love pastries! I especially loved the croissants were a bit too sweet.,12/26/2023
1669,770,4,The stale pastries! The bread were a bit too sweet.,2/21/2023
1670,770,2,The dry pastries! I especially loved the bread were perfect.,3/17/2023
1671,770,5,The dry pastries! The éclairs were a bit too sweet.,10/28/2023
1672,770,1,The could be better pastries! The croissants could be improved.,9/1/2023
1673,771,5,The okay pastries! The bread were a bit too sweet.,10/6/2023
1674,771,3,The decent pastries! I especially loved the croissants were a bit too sweet.,1/20/2023
1675,772,5,"The okay pastries! However, the éclairs could be improved.",9/26/2023
1676,772,5,"The stale pastries! However, the éclairs were perfect.",7/5/2023
1677,772,2,"The okay pastries! However, the croissants could be improved.",5/26/2023
1678,772,3,"The dry pastries! However, the croissants were perfect.",1/10/2023
1679,775,2,"The okay pastries! However, the bread were a bit too sweet.",4/22/2023
1680,775,3,The decent pastries! I especially loved the croissants could be improved.,2/25/2023
1681,775,3,"The burnt pastries! However, the tarts could be improved.",8/17/2023
1682,775,2,"The average pastries! However, the bread were a bit too sweet.",6/27/2023
1683,775,2,The delicious pastries! I especially loved the croissants could be improved.,9/21/2023
1684,776,1,The okay pastries! The bread could be improved.,9/23/2023
1685,777,3,The okay pastries! The tarts were a bit too sweet.,1/15/2023
1686,777,1,The amazing pastries! I especially loved the bread were perfect.,6/18/2023
1687,778,4,"The dry pastries! However, the croissants were perfect.",8/5/2023
1688,778,4,The rude staff pastries! The croissants were a bit too sweet.,12/7/2023
1689,778,1,"The stale pastries! However, the éclairs were perfect.",3/12/2023
1690,779,2,The average pastries! The bread were perfect.,11/12/2023
1691,780,1,The decent pastries! The tarts were perfect.,5/8/2023
1692,781,4,The average pastries! The bread were a bit too sweet.,8/24/2023
1693,781,4,The love pastries! I especially loved the tarts could be improved.,1/1/2023
1694,781,4,The favorite pastries! The éclairs were perfect.,9/2/2023
1695,781,3,"The amazing pastries! However, the éclairs could be improved.",2/5/2023
1696,781,1,The overpriced pastries! I especially loved the bread were perfect.,4/1/2023
1697,782,3,"The decent pastries! However, the croissants could be improved.",4/3/2023
1698,783,5,"The favorite pastries! However, the croissants were a bit too sweet.",5/2/2023
1699,783,4,The love pastries! I especially loved the croissants were a bit too sweet.,2/6/2023
1700,784,1,"The average pastries! However, the croissants were a bit too sweet.",8/15/2023
1701,785,4,The could be better pastries! I especially loved the croissants were a bit too sweet.,12/21/2023
1702,786,1,"The decent pastries! However, the tarts could be improved.",11/14/2023
1703,786,1,"The decent pastries! However, the éclairs were perfect.",4/12/2023
1704,786,2,"The overpriced pastries! However, the croissants were perfect.",5/2/2023
1705,786,2,The average pastries! I especially loved the bread were a bit too sweet.,10/3/2023
1706,787,4,The decent pastries! I especially loved the tarts were a bit too sweet.,6/6/2023
1707,787,5,"The okay pastries! However, the croissants were perfect.",8/24/2023
1708,787,1,"The okay pastries! However, the tarts were perfect.",4/21/2023
1709,787,1,The average pastries! I especially loved the éclairs could be improved.,7/6/2023
1710,788,3,The rude staff pastries! The tarts were perfect.,6/12/2023
1711,788,1,The dry pastries! The bread were a bit too sweet.,2/13/2023
1712,788,4,The overpriced pastries! The tarts were perfect.,7/18/2023
1713,789,5,"The delicious pastries! However, the croissants were perfect.",12/7/2023
1714,789,4,"The decent pastries! However, the croissants could be improved.",2/1/2023
1715,790,2,The average pastries! I especially loved the croissants were a bit too sweet.,10/23/2023
1716,790,4,"The amazing pastries! However, the tarts were perfect.",4/9/2023
1717,790,3,"The great pastries! However, the croissants were perfect.",6/5/2023
1718,790,5,The dry pastries! The croissants were a bit too sweet.,9/2/2023
1719,790,5,"The delicious pastries! However, the éclairs could be improved.",4/17/2023
1720,792,1,The could be better pastries! I especially loved the bread were perfect.,9/14/2023
1721,793,1,The best pastries! The tarts could be improved.,7/5/2023
1722,793,2,The stale pastries! The croissants were perfect.,5/15/2023
1723,793,1,"The rude staff pastries! However, the tarts were a bit too sweet.",5/3/2023
1724,793,2,"The average pastries! However, the croissants were a bit too sweet.",1/25/2023
1725,794,2,"The decent pastries! However, the tarts could be improved.",4/26/2023
1726,794,1,The could be better pastries! The croissants were perfect.,10/27/2023
1727,794,1,"The could be better pastries! However, the bread were perfect.",12/28/2023
1728,794,4,"The dry pastries! However, the bread could be improved.",11/7/2023
1729,794,2,The could be better pastries! I especially loved the bread were a bit too sweet.,11/11/2023
1730,795,5,The favorite pastries! The éclairs were a bit too sweet.,6/8/2023
1731,795,4,The could be better pastries! I especially loved the éclairs were a bit too sweet.,1/10/2023
1732,795,5,"The amazing pastries! However, the croissants were a bit too sweet.",11/13/2023
1733,795,4,"The love pastries! However, the tarts were a bit too sweet.",8/27/2023
1734,795,3,"The amazing pastries! However, the bread were a bit too sweet.",10/21/2023
1735,796,3,The amazing pastries! I especially loved the bread were perfect.,9/16/2023
1736,796,2,The overpriced pastries! The bread were a bit too sweet.,1/5/2023
1737,797,2,The decent pastries! I especially loved the bread were perfect.,8/11/2023
1738,797,4,"The best pastries! However, the croissants were perfect.",3/24/2023
1739,797,4,The okay pastries! The bread were perfect.,1/20/2023
1740,798,3,"The okay pastries! However, the croissants were a bit too sweet.",1/1/2023
1741,798,2,The average pastries! I especially loved the éclairs were a bit too sweet.,9/28/2023
1742,798,3,The dry pastries! The tarts were perfect.,5/18/2023
1743,798,2,"The rude staff pastries! However, the éclairs were a bit too sweet.",7/5/2023
1744,798,3,The poor service pastries! The tarts were perfect.,5/27/2023
1745,799,2,The stale pastries! The bread were perfect.,12/28/2023
1746,799,1,The average pastries! I especially loved the tarts were a bit too sweet.,1/18/2023
1747,802,2,"The disappointing pastries! However, the éclairs could be improved.",8/21/2023
1748,802,2,The great pastries! I especially loved the éclairs could be improved.,1/5/2023
1749,802,2,"The amazing pastries! However, the éclairs were perfect.",9/18/2023
1750,802,1,The okay pastries! The tarts were perfect.,1/8/2023
1751,803,4,"The could be better pastries! However, the bread were perfect.",12/5/2023
1752,803,5,"The overpriced pastries! However, the croissants were perfect.",6/8/2023
1753,803,1,The burnt pastries! The bread were perfect.,5/10/2023
1754,805,1,The could be better pastries! The éclairs could be improved.,9/22/2023
1755,805,4,The average pastries! I especially loved the éclairs could be improved.,11/27/2023
1756,805,3,The favorite pastries! I especially loved the bread were a bit too sweet.,5/22/2023
1757,805,3,The love pastries! The croissants were a bit too sweet.,10/26/2023
1758,805,2,The favorite pastries! I especially loved the tarts were a bit too sweet.,10/13/2023
1759,807,3,The favorite pastries! I especially loved the tarts were a bit too sweet.,12/25/2023
1760,807,3,The dry pastries! I especially loved the croissants were perfect.,1/27/2023
1761,807,5,The decent pastries! I especially loved the bread were a bit too sweet.,12/20/2023
1762,807,4,"The average pastries! However, the tarts were perfect.",12/18/2023
1763,809,3,The poor service pastries! I especially loved the bread were perfect.,1/20/2023
1764,809,4,"The poor service pastries! However, the éclairs could be improved.",2/20/2023
1765,809,1,The dry pastries! I especially loved the croissants could be improved.,9/5/2023
1766,810,2,The stale pastries! I especially loved the tarts were a bit too sweet.,7/13/2023
1767,811,1,The stale pastries! The éclairs were perfect.,11/16/2023
1768,812,5,"The disappointing pastries! However, the éclairs were perfect.",7/22/2023
1769,812,5,The okay pastries! I especially loved the éclairs were perfect.,10/10/2023
1770,812,2,The great pastries! The bread were perfect.,5/12/2023
1771,812,3,The poor service pastries! The bread were perfect.,6/14/2023
1772,813,3,"The overpriced pastries! However, the bread were a bit too sweet.",11/16/2023
1773,813,3,"The okay pastries! However, the éclairs were perfect.",8/9/2023
1774,813,1,"The favorite pastries! However, the bread were perfect.",2/20/2023
1775,813,4,"The burnt pastries! However, the tarts were a bit too sweet.",9/25/2023
1776,815,5,The okay pastries! The croissants could be improved.,3/15/2023
1777,815,5,The disappointing pastries! The tarts could be improved.,8/25/2023
1778,816,5,"The love pastries! However, the croissants were a bit too sweet.",5/19/2023
1779,816,4,The overpriced pastries! The tarts could be improved.,7/10/2023
1780,817,4,The could be better pastries! The éclairs could be improved.,2/19/2023
1781,817,3,"The okay pastries! However, the bread were a bit too sweet.",1/3/2023
1782,817,1,"The great pastries! However, the bread were perfect.",11/11/2023
1783,817,4,"The dry pastries! However, the croissants were a bit too sweet.",7/19/2023
1784,819,4,The favorite pastries! I especially loved the bread were a bit too sweet.,11/7/2023
1785,819,2,"The decent pastries! However, the croissants could be improved.",5/24/2023
1786,820,5,The decent pastries! I especially loved the éclairs could be improved.,4/19/2023
