transaction_id,customer_id,date,time,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
338,564,2024-03-29,14:44:00,22,2,6.38,Cash,Online,,,0.0
339,195,2023-09-30,11:35:00,17,1,3.59,Mobile Pay,Online,,,0.0
340,753,2024-04-24,14:36:00,17,5,3.59,Credit Card,Online,,,0.0
341,176,2023-11-02,09:20:00,12,5,5.06,Credit Card,Online,,,0.0
342,361,2023-12-04,13:33:00,19,1,3.74,Cash,In-store,2,,0.0
343,245,2024-01-17,13:23:00,24,4,2.96,Cash,Online,,,0.0
344,543,2024-04-06,18:51:00,1,2,6.17,Mobile Pay,Online,,,0.0
345,351,2023-09-22,16:34:00,23,3,3.63,Mobile Pay,Online,,4,1.31
346,516,2024-05-12,08:58:00,18,2,5.14,Mobile Pay,In-store,3,,0.0
347,396,2023-08-14,11:32:00,19,4,3.74,Cash,In-store,3,,0.0
348,641,2023-06-10,17:28:00,6,5,3.51,Mobile Pay,Online,,,0.0
349,387,2024-03-27,08:08:00,1,4,6.17,Mobile Pay,Online,,3,5.8
350,567,2023-09-24,08:07:00,23,4,3.63,Mobile Pay,Online,,,0.0
351,285,2023-12-06,11:08:00,20,4,5.96,Cash,Online,,,0.0
352,510,2023-07-17,20:59:00,15,5,3.78,Cash,Online,,,0.0
353,632,2023-12-19,09:28:00,16,4,4.89,Mobile Pay,Online,,,0.0
354,259,2024-04-15,18:27:00,25,5,6.48,Cash,In-store,3,,0.0
355,626,2023-06-09,10:12:00,20,2,5.96,Mobile Pay,Online,,,0.0
356,274,2024-03-10,08:52:00,9,7,3.04,Cash,In-store,3,,0.0
357,716,2024-05-18,18:59:00,22,3,6.38,Mobile Pay,In-store,3,,0.0
358,145,2024-02-09,13:55:00,4,5,5.53,Mobile Pay,In-store,2,,0.0
359,412,2023-12-20,20:53:00,8,5,4.66,Cash,In-store,2,,0.0
360,603,2024-05-10,09:29:00,10,4,3.41,Cash,Online,,3,3.03
361,496,2023-08-03,14:08:00,8,4,4.66,Credit Card,In-store,1,,0.0
362,203,2023-10-17,11:32:00,3,3,2.83,Credit Card,Online,,,0.0
363,676,2023-08-11,10:28:00,12,4,5.06,Credit Card,Online,,,0.0
364,515,2023-10-01,15:25:00,19,3,3.74,Cash,Online,,,0.0
365,147,2023-11-30,14:00:00,6,2,3.51,Cash,In-store,2,,0.0
366,332,2023-10-11,14:59:00,21,1,4.82,Mobile Pay,In-store,3,,0.0
367,254,2023-09-04,16:22:00,13,2,3.41,Mobile Pay,In-store,1,,0.0
368,607,2023-08-23,19:37:00,25,3,6.48,Cash,Online,,5,2.63
369,647,2023-06-25,12:07:00,1,5,6.17,Credit Card,Online,,,0.0
370,437,2023-09-18,14:04:00,18,3,5.14,Mobile Pay,In-store,2,,0.0
371,478,2023-08-04,08:55:00,23,1,3.63,Credit Card,Online,,,0.0
372,145,2024-04-12,17:25:00,25,3,6.48,Credit Card,In-store,2,,0.0
373,352,2023-06-29,08:28:00,15,5,3.78,Credit Card,Online,,,0.0
374,434,2024-01-20,17:16:00,17,2,3.59,Mobile Pay,In-store,1,,0.0
375,523,2024-02-17,18:44:00,18,2,5.14,Cash,Online,,,0.0
376,317,2023-07-21,19:08:00,24,2,2.96,Credit Card,In-store,3,4,0.63
377,247,2024-05-08,15:32:00,1,3,6.17,Cash,Online,,1,5.38
378,743,2023-09-27,18:10:00,24,2,2.96,Mobile Pay,Online,,,0.0
379,238,2024-02-03,08:22:00,21,4,4.82,Mobile Pay,In-store,2,1,4.31
380,229,2024-02-29,18:56:00,13,2,3.41,Mobile Pay,Online,,,0.0
381,721,2023-10-22,10:00:00,8,3,4.66,Cash,In-store,1,,0.0
382,140,2024-02-12,13:12:00,17,4,3.59,Mobile Pay,Online,,,0.0
383,265,2023-11-19,18:41:00,23,1,3.63,Cash,In-store,3,5,0.96
384,756,2024-05-07,18:05:00,7,1,3.43,Cash,In-store,2,,0.0
385,365,2024-03-28,09:56:00,20,3,5.96,Cash,In-store,1,,0.0
386,364,2023-12-28,19:49:00,25,2,6.48,Credit Card,In-store,3,,0.0
387,665,2023-11-03,11:18:00,3,4,2.83,Credit Card,In-store,3,,0.0
388,418,2023-08-31,12:59:00,15,4,3.78,Mobile Pay,Online,,,0.0
389,719,2023-07-04,15:04:00,22,5,6.38,Mobile Pay,Online,,,0.0
390,442,2023-10-10,10:56:00,24,1,2.96,Mobile Pay,Online,,,0.0
391,470,2024-01-08,13:29:00,15,3,3.78,Credit Card,Online,,,0.0
392,123,2023-06-26,17:05:00,8,1,4.66,Cash,In-store,1,,0.0
393,585,2024-02-26,08:39:00,21,2,4.82,Cash,In-store,2,,0.0
394,373,2023-12-25,09:31:00,2,1,4.32,Credit Card,Online,,,0.0
395,759,2023-12-19,18:02:00,5,5,4.36,Credit Card,In-store,3,1,4.11
396,680,2023-11-17,14:11:00,20,2,5.96,Credit Card,Online,,,0.0
397,677,2024-03-22,08:58:00,14,1,4.33,Cash,Online,,3,0.78
398,718,2023-06-30,15:32:00,5,4,4.36,Mobile Pay,Online,,,0.0
399,785,2023-06-27,13:05:00,8,3,4.66,Credit Card,In-store,2,3,2.0
400,518,2024-03-07,12:38:00,21,2,4.82,Credit Card,Online,,,0.0
401,509,2024-05-03,11:25:00,17,3,3.59,Cash,In-store,3,,0.0
402,374,2023-09-23,13:41:00,7,4,3.43,Cash,In-store,1,,0.0
403,461,2024-05-11,08:32:00,19,3,3.74,Cash,Online,,3,1.88
404,599,2023-11-13,17:48:00,24,2,2.96,Mobile Pay,In-store,3,,0.0
405,247,2024-01-23,16:41:00,7,1,3.43,Credit Card,Online,,4,0.43
406,689,2023-10-28,19:01:00,19,4,3.74,Mobile Pay,In-store,3,,0.0
407,793,2024-03-10,10:53:00,2,1,4.32,Cash,Online,,,0.0
408,181,2023-06-06,16:57:00,12,5,5.06,Mobile Pay,Online,,3,2.99
409,701,2024-02-01,10:03:00,7,3,3.43,Mobile Pay,Online,,,0.0
410,782,2024-01-07,14:08:00,5,1,4.36,Credit Card,In-store,1,2,0.87
411,778,2024-03-06,09:59:00,2,4,4.32,Mobile Pay,Online,,3,1.73
412,579,2023-12-08,16:26:00,15,4,3.78,Credit Card,In-store,3,,0.0
413,600,2024-01-25,15:51:00,13,4,3.41,Mobile Pay,Online,,,0.0
414,193,2023-12-17,13:35:00,10,4,3.41,Mobile Pay,Online,,,0.0
415,793,2023-09-11,11:20:00,3,5,2.83,Mobile Pay,Online,,,0.0
416,787,2024-03-24,16:50:00,23,4,3.63,Cash,Online,,,0.0
417,626,2023-07-22,19:12:00,14,4,4.33,Mobile Pay,Online,,,0.0
418,659,2024-05-15,16:23:00,10,2,3.41,Mobile Pay,Online,,1,1.27
419,418,2024-03-02,17:57:00,9,4,3.04,Cash,In-store,3,,0.0
420,819,2023-06-07,15:54:00,3,3,2.83,Mobile Pay,In-store,3,,0.0
421,782,2024-02-12,08:22:00,8,3,4.66,Credit Card,In-store,1,,0.0
422,742,2023-10-16,19:30:00,12,5,5.06,Mobile Pay,Online,,,0.0
423,283,2024-04-16,17:51:00,12,3,5.06,Cash,Online,,,0.0
424,717,2023-10-02,09:16:00,3,5,2.83,Credit Card,In-store,1,3,2.78
425,442,2023-09-19,09:59:00,20,4,5.96,Credit Card,Online,,,0.0
426,819,2023-12-03,17:18:00,11,4,3.7,Mobile Pay,In-store,2,,0.0
427,523,2023-06-11,16:06:00,19,3,3.74,Credit Card,In-store,3,,0.0
428,615,2023-06-09,13:17:00,18,2,5.14,Credit Card,Online,,3,2.73
429,542,2023-10-21,13:21:00,6,3,3.51,Mobile Pay,In-store,2,3,2.67
430,215,2023-06-14,16:59:00,22,1,6.38,Credit Card,In-store,3,,0.0
431,309,2024-04-27,16:43:00,15,4,3.78,Cash,In-store,2,,0.0
432,518,2024-03-03,16:06:00,20,5,5.96,Mobile Pay,Online,,1,8.1
433,710,2023-12-02,10:40:00,10,5,3.41,Mobile Pay,In-store,3,,0.0
434,797,2024-01-06,12:11:00,1,3,6.17,Mobile Pay,In-store,3,,0.0
435,466,2024-02-21,08:59:00,8,3,4.66,Credit Card,In-store,2,,0.0
436,193,2023-10-15,11:09:00,18,1,5.14,Credit Card,In-store,2,,0.0
437,665,2024-05-20,16:26:00,12,2,5.06,Cash,Online,,,0.0
438,736,2024-01-08,16:59:00,24,2,2.96,Cash,Online,,,0.0
439,281,2023-08-19,11:12:00,19,4,3.74,Cash,In-store,2,,0.0
440,153,2024-05-27,12:34:00,25,1,6.48,Cash,Online,,,0.0
441,344,2023-11-16,19:40:00,25,1,6.48,Mobile Pay,In-store,3,,0.0
442,682,2024-01-30,08:35:00,19,2,3.74,Mobile Pay,Online,,5,1.91
443,354,2023-08-05,11:00:00,7,5,3.43,Mobile Pay,Online,,3,3.83
444,422,2023-11-10,12:21:00,19,2,3.74,Cash,Online,,,0.0
445,326,2024-05-17,18:31:00,21,5,4.82,Cash,In-store,3,,0.0
446,316,2023-11-03,09:56:00,9,1,3.04,Credit Card,In-store,3,,0.0
447,249,2023-07-02,11:30:00,16,2,4.89,Cash,In-store,3,,0.0
448,585,2024-01-19,14:17:00,11,2,3.7,Cash,In-store,3,,0.0
449,528,2023-08-12,14:07:00,5,4,4.36,Credit Card,Online,,5,3.99
450,134,2023-08-29,15:40:00,15,3,3.78,Credit Card,Online,,,0.0
451,334,2024-05-27,19:05:00,8,5,4.66,Credit Card,Online,,,0.0
452,244,2024-04-01,14:57:00,4,4,5.53,Cash,In-store,3,,0.0
453,341,2023-12-21,09:48:00,20,4,5.96,Cash,In-store,2,,0.0
454,773,2024-03-18,09:29:00,14,1,4.33,Cash,In-store,3,,0.0
455,373,2023-07-22,08:09:00,13,1,3.41,Mobile Pay,Online,,,0.0
456,474,2023-09-11,16:46:00,19,2,3.74,Credit Card,Online,,4,1.43
457,501,2023-12-09,18:51:00,21,1,4.82,Mobile Pay,In-store,1,,0.0
458,553,2024-02-01,18:44:00,3,4,2.83,Cash,Online,,3,2.58
459,765,2023-10-30,20:45:00,13,1,3.41,Cash,Online,,,0.0
460,622,2023-08-29,16:28:00,5,1,4.36,Credit Card,In-store,3,,0.0
461,564,2024-05-26,09:14:00,18,5,5.14,Credit Card,In-store,2,,0.0
462,345,2023-08-22,13:10:00,7,4,3.43,Mobile Pay,Online,,,0.0
463,339,2023-12-17,15:12:00,23,4,3.63,Cash,In-store,1,1,1.84
464,463,2023-09-20,18:23:00,19,1,3.74,Mobile Pay,In-store,3,,0.0
465,778,2023-10-16,16:05:00,14,3,4.33,Credit Card,In-store,2,5,1.46
466,433,2023-06-28,18:36:00,14,2,4.33,Credit Card,Online,,,0.0
467,513,2023-06-11,09:22:00,2,2,4.32,Credit Card,Online,,,0.0
468,260,2024-01-11,15:16:00,9,5,3.04,Cash,In-store,3,,0.0
469,553,2023-06-30,12:23:00,23,4,3.63,Credit Card,In-store,2,,0.0
470,614,2024-03-18,10:49:00,12,2,5.06,Cash,Online,,,0.0
471,162,2024-04-16,16:05:00,7,3,3.43,Credit Card,In-store,1,,0.0
472,685,2023-11-16,09:53:00,11,3,3.7,Credit Card,Online,,,0.0
473,720,2023-10-04,11:39:00,9,3,3.04,Credit Card,In-store,1,5,2.17
474,304,2023-07-20,12:53:00,5,3,4.36,Mobile Pay,In-store,1,2,1.94
475,753,2023-06-13,16:14:00,6,3,3.51,Cash,In-store,2,,0.0
476,511,2024-02-01,17:20:00,19,3,3.74,Credit Card,In-store,1,1,1.6
477,216,2023-12-03,15:35:00,12,1,5.06,Credit Card,In-store,1,,0.0
478,289,2023-11-02,13:15:00,9,4,3.04,Cash,Online,,,0.0
479,284,2023-10-25,12:15:00,1,4,6.17,Cash,In-store,1,,0.0
480,427,2024-03-30,18:34:00,8,4,4.66,Cash,In-store,3,4,2.49
481,448,2024-02-15,13:14:00,4,4,5.53,Mobile Pay,In-store,2,3,5.56
482,572,2023-08-07,10:45:00,7,2,3.43,Cash,Online,,,0.0
483,297,2024-02-01,09:22:00,13,5,3.41,Credit Card,In-store,2,,0.0
484,354,2024-02-20,20:26:00,23,1,3.63,Credit Card,In-store,2,3,0.45
485,801,2024-02-14,19:11:00,6,2,3.51,Credit Card,In-store,3,,0.0
486,589,2023-10-26,20:19:00,8,1,4.66,Cash,Online,,,0.0
487,128,2023-09-30,08:09:00,6,2,3.51,Credit Card,Online,,,0.0
488,149,2024-02-05,08:12:00,5,3,4.36,Cash,Online,,,0.0
489,210,2024-04-13,08:04:00,3,4,2.83,Credit Card,In-store,1,3,1.98
490,753,2024-05-21,18:27:00,1,1,6.17,Cash,Online,,,0.0
491,228,2024-01-08,09:21:00,5,2,4.36,Mobile Pay,Online,,,0.0
492,213,2024-03-16,09:14:00,9,3,3.04,Credit Card,Online,,,0.0
493,744,2023-11-17,16:36:00,10,5,3.41,Credit Card,In-store,3,,0.0
494,630,2024-03-27,16:29:00,7,1,3.43,Cash,Online,,,0.0
495,486,2023-12-15,09:06:00,7,2,3.43,Cash,Online,,,0.0
496,217,2023-11-15,19:32:00,18,5,5.14,Mobile Pay,In-store,3,2,6.41
497,392,2023-10-22,15:32:00,17,3,3.59,Cash,Online,,,0.0
498,423,2024-01-20,08:16:00,3,5,2.83,Credit Card,In-store,1,,0.0
499,143,2024-02-03,11:41:00,24,4,2.96,Credit Card,In-store,1,,0.0
500,609,2023-11-01,18:48:00,23,4,3.63,Credit Card,In-store,2,,0.0
501,292,2024-05-07,18:27:00,21,1,4.82,Cash,Online,,,0.0
502,145,2023-06-29,15:06:00,13,5,3.41,Mobile Pay,In-store,2,,0.0
503,600,2023-09-12,17:29:00,19,1,3.74,Mobile Pay,In-store,3,,0.0
504,280,2023-07-18,10:07:00,21,5,4.82,Credit Card,In-store,3,,0.0
505,283,2023-12-05,17:50:00,16,4,4.89,Cash,In-store,1,,0.0
506,112,2024-01-05,14:06:00,22,5,6.38,Mobile Pay,In-store,3,4,3.99
507,143,2024-01-01,20:01:00,11,5,3.7,Cash,Online,,,0.0
508,224,2023-06-27,12:43:00,23,2,3.63,Credit Card,In-store,1,5,0.93
509,323,2023-10-22,15:06:00,9,3,3.04,Cash,Online,,,0.0
510,531,2023-11-02,13:42:00,25,3,6.48,Credit Card,In-store,2,,0.0
511,701,2023-06-25,15:04:00,21,2,4.82,Mobile Pay,In-store,2,,0.0
512,814,2023-07-23,18:39:00,22,4,6.38,Mobile Pay,Online,,,0.0
513,564,2024-01-05,13:22:00,3,3,2.83,Mobile Pay,In-store,2,2,1.47
514,287,2023-12-12,17:51:00,3,1,2.83,Cash,In-store,1,5,0.3
515,644,2024-04-12,11:17:00,10,4,3.41,Mobile Pay,Online,,,0.0
516,225,2023-09-28,09:41:00,12,1,5.06,Credit Card,Online,,,0.0
517,641,2023-08-11,11:20:00,11,3,3.7,Cash,In-store,2,,0.0
518,588,2024-04-06,17:53:00,9,3,3.04,Cash,Online,,,0.0
519,717,2024-04-14,20:19:00,17,2,3.59,Credit Card,Online,,,0.0
520,266,2023-11-21,08:32:00,2,3,4.32,Mobile Pay,Online,,5,2.03
521,577,2024-01-07,19:49:00,12,1,5.06,Credit Card,In-store,1,,0.0
522,385,2023-09-09,14:52:00,12,5,5.06,Credit Card,Online,,,0.0
523,452,2023-11-26,13:36:00,10,5,3.41,Credit Card,Online,,,0.0
524,266,2023-11-18,09:35:00,1,5,6.17,Credit Card,Online,,5,6.86
525,507,2023-11-22,19:38:00,24,4,2.96,Credit Card,Online,,,0.0
526,211,2024-03-16,08:23:00,19,4,3.74,Cash,In-store,3,,0.0
527,800,2023-09-14,14:24:00,10,1,3.41,Mobile Pay,Online,,,0.0
528,766,2023-10-06,20:15:00,1,4,6.17,Mobile Pay,In-store,2,,0.0
529,305,2023-11-18,19:32:00,3,1,2.83,Mobile Pay,Online,,,0.0
530,540,2023-11-06,10:53:00,18,3,5.14,Cash,In-store,1,,0.0
531,771,2023-06-26,16:28:00,11,4,3.7,Cash,In-store,3,,0.0
532,493,2024-04-14,09:34:00,25,5,6.48,Cash,In-store,1,,0.0
533,397,2023-11-09,09:43:00,5,2,4.36,Mobile Pay,Online,,,0.0
534,171,2023-09-21,09:41:00,8,3,4.66,Credit Card,Online,,,0.0
535,666,2024-03-26,10:35:00,16,5,4.89,Mobile Pay,Online,,,0.0
536,269,2024-04-19,15:42:00,6,1,3.51,Credit Card,In-store,3,,0.0
537,328,2023-10-22,19:50:00,14,3,4.33,Credit Card,In-store,2,,0.0
538,546,2024-03-05,19:32:00,5,5,4.36,Credit Card,In-store,2,,0.0
539,599,2024-04-21,19:28:00,1,5,6.17,Cash,In-store,3,5,8.75
540,434,2023-07-26,17:06:00,6,4,3.51,Credit Card,In-store,3,,0.0
541,771,2024-02-04,20:41:00,17,1,3.59,Cash,Online,,,0.0
542,287,2024-01-29,17:03:00,20,4,5.96,Credit Card,In-store,2,,0.0
543,724,2023-10-11,11:36:00,5,2,4.36,Mobile Pay,Online,,,0.0
544,305,2023-06-09,12:27:00,4,2,5.53,Credit Card,Online,,,0.0
545,793,2024-03-01,11:54:00,23,5,3.63,Cash,Online,,,0.0
546,713,2023-11-19,19:54:00,14,3,4.33,Credit Card,In-store,2,,0.0
547,230,2023-08-17,09:00:00,14,1,4.33,Cash,Online,,3,1.02
548,683,2024-01-02,18:18:00,16,1,4.89,Cash,In-store,1,,0.0
549,787,2023-07-22,10:21:00,13,1,3.41,Mobile Pay,Online,,,0.0
550,233,2023-12-18,15:26:00,16,3,4.89,Mobile Pay,In-store,1,3,1.51
551,192,2023-07-06,14:01:00,10,4,3.41,Cash,In-store,2,5,1.88
552,169,2023-12-14,08:08:00,2,3,4.32,Credit Card,In-store,1,,0.0
553,108,2023-07-06,19:34:00,18,4,5.14,Mobile Pay,In-store,1,,0.0
554,356,2024-03-24,10:53:00,21,3,4.82,Mobile Pay,In-store,1,,0.0
555,672,2023-06-14,14:31:00,3,1,2.83,Cash,In-store,2,,0.0
556,108,2023-11-06,15:18:00,24,2,2.96,Mobile Pay,In-store,2,,0.0
557,476,2024-02-07,18:08:00,7,5,3.43,Mobile Pay,In-store,3,,0.0
558,462,2024-02-16,18:47:00,10,4,3.41,Credit Card,Online,,,0.0
559,360,2023-09-29,13:24:00,6,5,3.51,Mobile Pay,Online,,,0.0
560,306,2023-08-13,13:56:00,10,1,3.41,Cash,Online,,,0.0
561,578,2023-12-16,16:22:00,12,3,5.06,Credit Card,Online,,,0.0
562,472,2023-10-06,13:13:00,4,4,5.53,Mobile Pay,Online,,2,6.37
563,123,2024-04-27,19:25:00,2,5,4.32,Mobile Pay,In-store,3,,0.0
564,231,2024-02-23,20:13:00,5,4,4.36,Credit Card,Online,,2,2.18
565,591,2023-10-31,11:21:00,1,2,6.17,Cash,In-store,2,,0.0
566,536,2024-03-17,16:47:00,20,1,5.96,Cash,Online,,,0.0
567,363,2023-12-29,09:12:00,6,5,3.51,Cash,In-store,2,,0.0
568,465,2023-12-28,20:43:00,11,4,3.7,Mobile Pay,In-store,1,,0.0
569,589,2024-03-02,19:01:00,15,1,3.78,Cash,In-store,2,4,0.86
570,441,2024-05-30,18:59:00,10,1,3.41,Credit Card,In-store,1,,0.0
571,115,2023-08-25,19:45:00,18,2,5.14,Mobile Pay,Online,,,0.0
572,148,2024-05-30,20:15:00,20,2,5.96,Cash,Online,,,0.0
573,716,2024-05-10,18:59:00,1,1,6.17,Mobile Pay,Online,,,0.0
574,618,2023-06-14,10:49:00,22,1,6.38,Mobile Pay,Online,,,0.0
575,472,2023-09-12,17:49:00,4,1,5.53,Mobile Pay,In-store,2,,0.0
576,739,2023-09-03,09:00:00,19,1,3.74,Cash,Online,,,0.0
577,157,2024-04-19,19:31:00,17,1,3.59,Mobile Pay,In-store,2,,0.0
578,511,2024-04-14,08:54:00,15,2,3.78,Credit Card,Online,,,0.0
579,533,2023-11-15,18:33:00,2,1,4.32,Credit Card,Online,,,0.0
580,505,2024-05-07,13:10:00,20,2,5.96,Credit Card,In-store,1,,0.0
581,589,2023-07-14,15:05:00,20,3,5.96,Mobile Pay,Online,,,0.0
582,103,2023-07-25,11:37:00,14,3,4.33,Credit Card,Online,,,0.0
583,544,2023-09-18,08:52:00,14,3,4.33,Credit Card,Online,,,0.0
584,417,2024-05-18,14:29:00,11,5,3.7,Cash,Online,,4,2.18
585,286,2023-06-29,20:20:00,2,3,4.32,Credit Card,Online,,,0.0
586,312,2023-10-20,16:31:00,17,4,3.59,Cash,In-store,2,,0.0
587,588,2024-05-24,09:47:00,3,5,2.83,Credit Card,Online,,,0.0
588,693,2024-02-10,18:01:00,23,4,3.63,Cash,Online,,,0.0
589,383,2023-08-30,19:36:00,11,4,3.7,Credit Card,Online,,,0.0
590,282,2024-05-30,18:40:00,2,4,4.32,Mobile Pay,Online,,,0.0
591,715,2024-02-22,15:15:00,4,1,5.53,Cash,Online,,,0.0
592,758,2024-02-05,14:02:00,15,3,3.78,Mobile Pay,Online,,,0.0
593,409,2024-03-27,14:59:00,17,4,3.59,Cash,Online,,,0.0
594,533,2023-11-02,09:01:00,15,2,3.78,Credit Card,In-store,3,,0.0
595,505,2023-10-31,14:34:00,1,5,6.17,Credit Card,In-store,1,,0.0
596,356,2023-10-03,11:07:00,11,1,3.7,Cash,In-store,3,,0.0
597,683,2023-12-20,17:47:00,6,1,3.51,Cash,Online,,4,1.0
598,749,2024-01-28,09:05:00,17,4,3.59,Mobile Pay,Online,,,0.0
599,667,2023-10-14,11:35:00,8,4,4.66,Credit Card,In-store,2,,0.0
600,282,2023-11-06,19:11:00,14,5,4.33,Credit Card,In-store,1,,0.0
601,744,2024-02-29,08:32:00,4,4,5.53,Mobile Pay,Online,,4,5.21
602,393,2024-02-07,18:11:00,14,2,4.33,Credit Card,In-store,2,3,2.49
603,141,2023-07-02,08:17:00,19,4,3.74,Credit Card,Online,,,0.0
604,742,2023-08-28,20:35:00,2,3,4.32,Credit Card,Online,,3,1.4
605,351,2023-08-29,20:09:00,19,4,3.74,Mobile Pay,Online,,5,4.46
606,269,2023-08-30,11:34:00,4,4,5.53,Cash,In-store,3,,0.0
607,627,2023-09-21,18:42:00,17,1,3.59,Mobile Pay,In-store,1,,0.0
608,206,2023-07-13,17:30:00,2,2,4.32,Credit Card,In-store,2,5,2.52
609,352,2023-06-08,11:21:00,24,5,2.96,Credit Card,In-store,1,,0.0
610,318,2024-02-14,12:03:00,3,4,2.83,Credit Card,In-store,1,,0.0
611,697,2024-01-17,11:13:00,24,1,2.96,Cash,In-store,3,,0.0
612,587,2023-12-24,09:15:00,7,4,3.43,Cash,Online,,3,2.49
613,595,2023-07-14,18:08:00,2,5,4.32,Credit Card,In-store,1,1,4.19
614,563,2024-01-16,09:20:00,23,5,3.63,Mobile Pay,Online,,,0.0
615,427,2023-08-04,12:51:00,11,3,3.7,Credit Card,In-store,3,4,2.66
616,568,2024-02-10,08:26:00,3,2,2.83,Mobile Pay,In-store,2,,0.0
617,611,2023-11-14,14:35:00,21,1,4.82,Cash,In-store,2,,0.0
618,705,2024-01-20,09:28:00,9,4,3.04,Credit Card,Online,,,0.0
619,288,2024-06-04,09:46:00,3,1,2.83,Credit Card,Online,,,0.0
620,764,2023-07-04,09:03:00,9,5,3.04,Credit Card,In-store,3,,0.0
621,267,2023-08-29,13:34:00,12,4,5.06,Credit Card,In-store,1,,0.0
622,346,2023-07-31,15:09:00,15,2,3.78,Cash,Online,,,0.0
623,801,2023-06-30,12:03:00,5,4,4.36,Credit Card,In-store,2,,0.0
624,698,2023-07-22,15:41:00,10,5,3.41,Mobile Pay,Online,,,0.0
625,329,2024-04-26,18:49:00,3,2,2.83,Credit Card,In-store,2,,0.0
626,420,2024-02-04,09:09:00,20,1,5.96,Credit Card,Online,,,0.0
627,686,2024-05-12,16:47:00,24,4,2.96,Credit Card,Online,,,0.0
628,263,2023-12-08,18:22:00,22,3,6.38,Mobile Pay,In-store,2,4,3.93
629,686,2023-10-06,10:44:00,18,3,5.14,Cash,In-store,1,,0.0
630,549,2023-12-27,09:46:00,22,5,6.38,Cash,Online,,,0.0
631,761,2023-07-24,15:04:00,24,3,2.96,Mobile Pay,In-store,1,,0.0
632,203,2023-10-15,10:30:00,13,5,3.41,Credit Card,Online,,,0.0
633,797,2024-05-26,14:57:00,9,3,3.04,Credit Card,In-store,3,1,2.26
634,691,2023-08-17,16:37:00,12,3,5.06,Cash,Online,,,0.0
635,756,2024-05-25,09:32:00,19,2,3.74,Credit Card,Online,,,0.0
636,696,2024-04-28,15:32:00,16,3,4.89,Mobile Pay,Online,,,0.0
637,466,2024-01-11,20:32:00,19,3,3.74,Credit Card,Online,,,0.0
638,196,2024-04-13,18:10:00,2,5,4.32,Credit Card,In-store,3,,0.0
639,620,2023-11-19,09:10:00,22,1,6.38,Mobile Pay,Online,,3,1.84
640,786,2024-01-11,16:22:00,14,3,4.33,Mobile Pay,In-store,1,,0.0
641,625,2023-07-07,18:55:00,6,1,3.51,Mobile Pay,Online,,,0.0
642,591,2024-05-24,09:47:00,1,3,6.17,Cash,In-store,3,,0.0
643,210,2023-10-11,08:00:00,12,2,5.06,Credit Card,Online,,,0.0
644,311,2024-02-14,20:31:00,17,1,3.59,Mobile Pay,In-store,1,,0.0
645,336,2023-10-12,10:07:00,12,3,5.06,Credit Card,In-store,1,5,2.83
646,293,2023-09-02,20:52:00,9,1,3.04,Credit Card,In-store,2,,0.0
647,582,2023-12-05,11:29:00,25,2,6.48,Cash,In-store,1,,0.0
648,622,2023-10-10,08:02:00,2,1,4.32,Credit Card,In-store,3,,0.0
649,223,2023-11-03,20:45:00,15,5,3.78,Credit Card,Online,,,0.0
650,474,2023-07-18,09:58:00,8,1,4.66,Mobile Pay,In-store,1,,0.0
651,724,2023-07-09,15:39:00,5,4,4.36,Mobile Pay,Online,,,0.0
652,177,2024-01-27,18:12:00,24,4,2.96,Cash,In-store,3,2,3.49
653,125,2023-07-13,14:09:00,12,4,5.06,Cash,In-store,3,,0.0
654,367,2024-03-19,09:10:00,23,5,3.63,Mobile Pay,In-store,2,,0.0
655,649,2023-06-22,16:58:00,14,4,4.33,Cash,In-store,2,,0.0
656,724,2024-02-17,10:25:00,1,2,6.17,Cash,Online,,,0.0
657,421,2024-04-11,17:01:00,17,1,3.59,Credit Card,Online,,1,0.69
658,785,2023-12-08,11:17:00,1,3,6.17,Credit Card,In-store,3,2,2.4
659,731,2023-08-30,10:36:00,6,1,3.51,Credit Card,In-store,3,,0.0
660,806,2024-05-13,19:52:00,20,4,5.96,Credit Card,Online,,,0.0
661,274,2024-03-22,09:49:00,25,5,6.48,Mobile Pay,Online,,3,3.87
662,579,2023-10-31,14:21:00,8,1,4.66,Mobile Pay,Online,,,0.0
663,415,2024-03-15,17:59:00,13,1,3.41,Cash,In-store,2,,0.0
664,577,2024-02-01,08:35:00,5,3,4.36,Credit Card,In-store,2,1,3.11
665,239,2023-07-08,18:10:00,11,4,3.7,Cash,In-store,3,1,3.84
666,566,2023-09-21,12:25:00,13,5,3.41,Credit Card,Online,,,0.0
667,789,2023-10-28,10:37:00,9,4,3.04,Mobile Pay,In-store,2,2,1.97
668,402,2024-06-03,11:06:00,6,1,3.51,Cash,In-store,1,,0.0
669,116,2023-08-20,09:28:00,19,4,3.74,Mobile Pay,Online,,,0.0
670,701,2023-10-13,10:36:00,25,3,6.48,Credit Card,Online,,4,5.76
671,132,2023-07-28,10:52:00,15,1,3.78,Credit Card,Online,,,0.0
672,329,2024-01-27,10:18:00,22,3,6.38,Credit Card,In-store,3,,0.0
673,723,2024-05-20,17:42:00,17,1,3.59,Mobile Pay,Online,,,0.0
674,418,2024-01-09,16:37:00,20,1,5.96,Credit Card,In-store,2,,0.0
675,387,2023-10-23,09:33:00,17,3,3.59,Credit Card,Online,,5,2.1
