EngagementId,Platform,PostType,Reach,Impressions,EngagementCount,Date
2159,Instagram,Ad,1986,4262,359,4/11/2024
2160,Facebook,Ad,1408,6860,238,4/12/2024
2161,Instagram,Story,3347,5286,434,4/12/2024
2162,Instagram,Post,1586,5419,83,4/12/2024
2163,Instagram,Post,2582,9108,690,4/12/2024
2164,Twitter,Ad,2331,10904,292,4/12/2024
2165,Facebook,Ad,4612,21783,1235,4/13/2024
2166,Facebook,Post,4696,8853,757,4/13/2024
2167,Instagram,Post,2051,4008,301,4/13/2024
2168,Instagram,Post,4101,16918,1494,4/13/2024
2169,Instagram,Post,233,511,46,4/13/2024
2170,Twitter,Story,4445,12535,1142,4/13/2024
2171,Twitter,Ad,4349,14714,14,4/13/2024
2172,Facebook,Ad,4265,6697,424,4/14/2024
2173,Facebook,Ad,2938,11760,984,4/15/2024
2174,Facebook,Ad,1869,8536,827,4/15/2024
2175,Instagram,Ad,4852,21898,1959,4/15/2024
2176,Instagram,Story,4616,22316,2166,4/15/2024
2177,Instagram,Ad,4894,11857,120,4/15/2024
2178,Twitter,Story,4112,19429,1141,4/15/2024
2179,Twitter,Ad,3925,10206,539,4/15/2024
2180,Twitter,Reel,215,529,30,4/15/2024
2181,Facebook,Ad,3992,6616,543,4/16/2024
2182,Facebook,Post,1636,3974,227,4/16/2024
2183,Instagram,Reel,55,92,7,4/16/2024
2184,Instagram,Ad,463,1344,108,4/16/2024
2185,Twitter,Reel,3101,8840,852,4/16/2024
2186,Twitter,Ad,314,418,31,4/16/2024
2187,Facebook,Post,4268,8025,774,4/17/2024
2188,Instagram,Reel,2935,10257,47,4/17/2024
2189,Instagram,Post,3259,12912,848,4/17/2024
2190,Twitter,Reel,3936,9671,344,4/17/2024
2191,Twitter,Reel,823,3242,323,4/17/2024
2192,Facebook,Story,245,526,6,4/18/2024
2193,Facebook,Story,1598,7521,332,4/18/2024
2194,Facebook,Ad,1677,1766,7,4/18/2024
2195,Instagram,Ad,515,1307,35,4/18/2024
2196,Facebook,Post,1027,2131,166,4/19/2024
2197,Instagram,Post,3597,9463,539,4/19/2024
2198,Twitter,Post,315,392,21,4/19/2024
2199,Twitter,Post,1122,5019,472,4/19/2024
2200,Facebook,Post,2251,9463,693,4/20/2024
2201,Facebook,Story,1010,2016,23,4/20/2024
2202,Instagram,Reel,2067,10065,244,4/20/2024
2203,Twitter,Post,4220,6802,510,4/20/2024
2204,Twitter,Ad,1414,2715,114,4/20/2024
2205,Twitter,Post,1233,3078,55,4/20/2024
2206,Twitter,Reel,3281,5703,163,4/21/2024
2207,Facebook,Ad,1574,7573,21,4/22/2024
2208,Facebook,Story,2723,12755,720,4/22/2024
2209,Twitter,Ad,4468,9512,716,4/22/2024
2210,Twitter,Post,2714,5224,397,4/22/2024
2211,Facebook,Ad,4075,10241,848,4/23/2024
2212,Instagram,Post,345,738,56,4/23/2024
2213,Instagram,Story,3089,4275,86,4/23/2024
2214,Twitter,Post,2603,10418,539,4/23/2024
2215,Instagram,Story,3545,14004,509,4/24/2024
2216,Instagram,Post,3637,8265,448,4/24/2024
2217,Twitter,Post,3568,5186,72,4/24/2024
2218,Twitter,Reel,1542,3833,112,4/24/2024
2219,Twitter,Reel,3741,10488,59,4/24/2024
2220,Facebook,Post,877,4019,108,4/25/2024
2221,Instagram,Story,3733,17342,912,4/25/2024
2222,Instagram,Reel,4924,6908,239,4/25/2024
2223,Twitter,Post,373,1539,116,4/25/2024
2224,Twitter,Post,804,3067,120,4/25/2024
2225,Facebook,Reel,790,1070,24,4/26/2024
2226,Instagram,Story,2748,4187,90,4/26/2024
2227,Instagram,Ad,3137,15418,1086,4/26/2024
2228,Instagram,Story,2780,4077,69,4/26/2024
2229,Twitter,Ad,270,1304,96,4/26/2024
2230,Facebook,Story,3944,15106,923,4/27/2024
2231,Instagram,Post,1762,4817,285,4/27/2024
2232,Instagram,Ad,1736,5156,167,4/27/2024
2233,Twitter,Post,756,3136,205,4/27/2024
2234,Twitter,Reel,3221,7443,32,4/27/2024
2235,Twitter,Story,1745,4991,353,4/27/2024
2236,Facebook,Story,4084,20321,832,4/28/2024
2237,Facebook,Ad,789,948,71,4/28/2024
2238,Facebook,Ad,4294,19542,216,4/28/2024
2239,Twitter,Reel,4079,20237,1756,4/28/2024
2240,Twitter,Ad,832,2936,118,4/28/2024
2241,Twitter,Story,3204,3805,44,4/28/2024
2242,Facebook,Post,744,1839,170,4/29/2024
2243,Instagram,Story,3933,15663,792,4/29/2024
2244,Instagram,Ad,1701,2691,139,4/29/2024
2245,Twitter,Reel,2723,6532,180,4/29/2024
2246,Twitter,Post,272,1176,51,4/29/2024
2247,Twitter,Reel,849,4030,181,4/29/2024
2248,Facebook,Ad,2431,7124,426,4/30/2024
2249,Instagram,Ad,1123,4473,155,4/30/2024
2250,Instagram,Ad,1660,4749,436,4/30/2024
2251,Twitter,Post,3252,3756,268,4/30/2024
2252,Twitter,Story,124,544,48,4/30/2024
2253,Twitter,Post,1552,2657,114,4/30/2024
2254,Facebook,Post,1601,5158,473,5/1/2024
2255,Instagram,Ad,4963,5185,460,5/1/2024
2256,Instagram,Reel,1086,4549,381,5/1/2024
2257,Instagram,Story,1950,4109,11,5/1/2024
2258,Twitter,Reel,3238,13828,196,5/1/2024
2259,Twitter,Story,3138,4970,461,5/1/2024
2260,Instagram,Post,2856,7994,237,5/2/2024
2261,Twitter,Story,2901,8291,404,5/2/2024
2262,Facebook,Reel,1029,3327,212,5/3/2024
2263,Facebook,Reel,1787,5125,505,5/3/2024
2264,Facebook,Ad,2437,5169,242,5/3/2024
2265,Instagram,Ad,483,571,49,5/3/2024
2266,Twitter,Ad,1075,4987,60,5/3/2024
2267,Twitter,Reel,3659,8817,637,5/3/2024
2268,Instagram,Post,3646,9809,92,5/4/2024
2269,Twitter,Ad,4660,21340,12,5/4/2024
2270,Twitter,Post,4834,18303,748,5/4/2024
2271,Twitter,Post,61,105,10,5/4/2024
2272,Instagram,Post,4104,13447,105,5/5/2024
2273,Twitter,Story,1726,4312,390,5/5/2024
2274,Twitter,Story,1431,5262,312,5/5/2024
2275,Twitter,Story,772,1735,171,5/5/2024
2276,Facebook,Post,1537,5806,551,5/6/2024
2277,Facebook,Reel,1572,5465,106,5/6/2024
2278,Facebook,Ad,166,286,19,5/6/2024
2279,Twitter,Story,1631,3876,275,5/6/2024
2280,Twitter,Story,4878,10528,1048,5/6/2024
2281,Twitter,Story,4484,12694,1238,5/6/2024
2282,Instagram,Story,2227,5081,206,5/7/2024
2283,Twitter,Post,2733,4696,346,5/7/2024
2284,Facebook,Ad,1678,2494,133,5/8/2024
2285,Instagram,Story,2674,6711,29,5/8/2024
2286,Instagram,Ad,4422,9956,955,5/8/2024
2287,Instagram,Ad,808,2827,264,5/9/2024
2288,Instagram,Post,4581,14818,676,5/9/2024
2289,Instagram,Story,1888,8408,730,5/9/2024
2290,Twitter,Ad,4396,11018,231,5/9/2024
2291,Twitter,Story,676,828,55,5/9/2024
2292,Twitter,Story,2379,6603,588,5/9/2024
2293,Facebook,Story,4484,6869,480,5/10/2024
2294,Facebook,Reel,4642,12891,442,5/10/2024
2295,Facebook,Ad,2009,3553,326,5/10/2024
2296,Facebook,Story,118,389,9,5/11/2024
2297,Facebook,Story,2252,6361,460,5/11/2024
2298,Facebook,Post,3178,12057,1059,5/11/2024
2299,Instagram,Story,1301,4109,218,5/11/2024
2300,Twitter,Reel,3484,3584,164,5/11/2024
2301,Facebook,Reel,2609,11100,55,5/12/2024
2302,Facebook,Ad,4893,9872,125,5/12/2024
2303,Facebook,Story,1109,2338,91,5/12/2024
2304,Instagram,Story,596,2391,154,5/12/2024
2305,Twitter,Post,343,1305,74,5/12/2024
2306,Facebook,Ad,885,2249,106,5/13/2024
2307,Facebook,Reel,4188,6842,18,5/13/2024
2308,Facebook,Story,3642,4732,194,5/13/2024
2309,Instagram,Reel,421,1527,36,5/13/2024
2310,Twitter,Ad,1974,3705,146,5/13/2024
2311,Facebook,Post,1496,7188,662,5/14/2024
2312,Facebook,Reel,2747,3909,346,5/14/2024
2313,Twitter,Reel,4371,8547,101,5/14/2024
2314,Twitter,Ad,1948,5454,486,5/14/2024
2315,Instagram,Ad,3234,14345,1141,5/15/2024
2316,Instagram,Ad,4682,8351,817,5/15/2024
2317,Instagram,Post,1953,4006,41,5/15/2024
2318,Twitter,Ad,4214,13163,1262,5/15/2024
2319,Twitter,Ad,3018,3428,114,5/15/2024
2320,Facebook,Reel,3525,13789,239,5/17/2024
2321,Facebook,Post,1100,3790,201,5/17/2024
2322,Facebook,Story,3438,7047,88,5/17/2024
2323,Instagram,Story,256,782,21,5/17/2024
2324,Instagram,Ad,3346,11790,930,5/17/2024
2325,Instagram,Reel,936,937,23,5/17/2024
2326,Twitter,Reel,1192,5167,392,5/17/2024
2327,Twitter,Story,4424,14673,1413,5/17/2024
2328,Facebook,Ad,2883,5266,103,5/18/2024
2329,Facebook,Post,64,299,10,5/18/2024
2330,Instagram,Reel,2159,3537,315,5/18/2024
2331,Instagram,Post,798,2428,71,5/18/2024
2332,Instagram,Ad,1295,5927,363,5/18/2024
2333,Twitter,Reel,843,3977,395,5/18/2024
2334,Twitter,Post,3088,12385,786,5/18/2024
2335,Twitter,Story,4218,10360,463,5/18/2024
2336,Facebook,Story,3065,11386,108,5/19/2024
2337,Facebook,Post,1339,3585,248,5/19/2024
2338,Instagram,Post,3880,10485,164,5/19/2024
2339,Twitter,Story,1618,4428,101,5/19/2024
2340,Facebook,Ad,2995,8367,25,5/20/2024
2341,Twitter,Post,1999,8403,726,5/20/2024
2342,Twitter,Ad,2532,10359,1010,5/20/2024
2343,Facebook,Post,4822,9399,213,5/21/2024
2344,Facebook,Post,3423,3723,201,5/21/2024
2345,Facebook,Reel,4701,5988,211,5/23/2024
2346,Facebook,Ad,2099,6726,67,5/23/2024
2347,Facebook,Ad,218,1003,83,5/23/2024
2348,Instagram,Post,333,595,21,5/23/2024
2349,Twitter,Story,362,1642,159,5/23/2024
2350,Twitter,Post,4264,20651,1012,5/23/2024
2351,Twitter,Post,960,3546,126,5/23/2024
2352,Facebook,Post,1032,1573,64,5/24/2024
2353,Facebook,Ad,2434,7953,791,5/24/2024
2354,Instagram,Post,3299,6845,445,5/24/2024
2355,Instagram,Reel,924,3764,158,5/24/2024
2356,Instagram,Reel,1853,4268,174,5/24/2024
2357,Twitter,Reel,4697,18530,61,5/24/2024
2358,Twitter,Post,4890,10570,273,5/24/2024
2359,Instagram,Post,137,517,45,5/26/2024
2360,Facebook,Ad,958,1612,76,5/27/2024
2361,Twitter,Ad,1886,2439,147,5/27/2024
2362,Twitter,Story,4949,10951,984,5/27/2024
2363,Twitter,Reel,4857,18088,1426,5/27/2024
2364,Facebook,Ad,1277,3198,272,5/28/2024
2365,Facebook,Reel,4362,9474,267,5/28/2024
2366,Twitter,Reel,2138,4568,287,5/28/2024
2367,Facebook,Post,1130,4143,157,5/29/2024
2368,Twitter,Story,1240,5686,511,5/29/2024
2369,Twitter,Post,2382,11197,871,5/29/2024
2370,Twitter,Post,660,2058,140,5/29/2024
2371,Facebook,Post,2452,3348,32,5/30/2024
2372,Facebook,Story,3926,5250,463,5/30/2024
2373,Facebook,Reel,2075,10307,966,5/30/2024
2374,Instagram,Story,2264,2430,221,5/30/2024
2375,Twitter,Story,1495,7403,596,5/30/2024
2376,Twitter,Story,690,2909,208,5/30/2024
2377,Twitter,Reel,1663,1984,122,5/30/2024
2378,Facebook,Post,2692,4210,378,5/31/2024
2379,Facebook,Post,3338,14404,201,6/1/2024
2380,Instagram,Story,4889,19744,253,6/1/2024
2381,Instagram,Reel,3670,14677,103,6/1/2024
2382,Twitter,Story,1472,5576,5,6/1/2024
2383,Facebook,Reel,2410,3958,321,6/2/2024
2384,Facebook,Story,1545,2413,87,6/2/2024
2385,Facebook,Story,757,1510,18,6/2/2024
2386,Twitter,Post,2383,7981,181,6/2/2024
2387,Twitter,Story,2512,10604,587,6/2/2024
2388,Twitter,Ad,943,1235,104,6/2/2024
2389,Facebook,Ad,2923,5572,315,6/3/2024
2390,Facebook,Post,3835,15448,749,6/3/2024
2391,Instagram,Reel,2903,6785,63,6/3/2024
2392,Instagram,Ad,4288,19069,1796,6/3/2024
2393,Twitter,Ad,417,1437,108,6/3/2024
2394,Instagram,Reel,391,1506,132,6/4/2024
2395,Twitter,Post,626,2157,5,6/4/2024
2396,Twitter,Story,886,3201,270,6/4/2024
2397,Twitter,Post,1219,3393,321,6/4/2024
2398,Instagram,Ad,4455,19835,1523,6/5/2024
2399,Instagram,Story,4162,20653,1612,6/5/2024
2400,Twitter,Post,4220,11656,163,6/5/2024
2401,Facebook,Post,3848,4929,277,6/6/2024
2402,Instagram,Ad,1199,4324,381,6/6/2024
2403,Twitter,Ad,3684,15436,478,6/6/2024
2404,Facebook,Post,3263,9993,401,6/7/2024
2405,Facebook,Post,3908,12996,42,6/7/2024
2406,Instagram,Story,597,2927,168,6/7/2024
2407,Twitter,Post,3895,11614,846,6/7/2024
2408,Facebook,Post,4875,14224,690,6/8/2024
2409,Twitter,Reel,2694,12213,1170,6/8/2024
2410,Twitter,Post,3298,4741,150,6/8/2024
2411,Twitter,Story,2123,6304,624,6/8/2024
2412,Twitter,Reel,2775,7350,428,6/9/2024
2413,Instagram,Story,3496,12763,1248,6/10/2024
2414,Instagram,Ad,1286,4903,216,6/10/2024
2415,Instagram,Story,4986,22882,2171,6/10/2024
2416,Facebook,Story,704,1815,25,6/11/2024
2417,Instagram,Post,4322,19185,1885,6/11/2024
2418,Twitter,Reel,4289,10476,771,6/11/2024
