transaction_id,customer_id,date,time,(No column name),product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
333,576,2/7/2024,18:09,18:09,26,4,6.48,Cash,Online,,,0
334,108,2/25/2024,18:41,18:41,15,5,3.78,Cash,Online,,,0
335,128,2/8/2024,15:03,15:03,22,3,6.38,Mobile Pay,Online,,,0
336,611,6/14/2023,16:38,16:38,17,5,3.59,Credit Card,Online,,1,3.44
337,457,10/15/2023,12:05,12:05,2,5,4.32,Credit Card,Online,,,0
338,564,3/29/2024,14:44,14:44,22,2,6.38,Cash,Online,,,0
339,195,9/30/2023,11:35,11:35,17,1,3.59,Mobile Pay,Online,,,0
340,516,4/24/2024,14:36,14:36,17,5,3.59,Credit Card,Online,,,0
341,176,11/2/2023,9:20,9:20,12,5,5.06,Credit Card,Online,,,0
342,361,12/4/2023,13:33,13:33,19,1,3.74,Cash,In-store,2,,0
343,245,1/17/2024,13:23,13:23,24,4,2.96,Cash,Online,,,0
344,543,4/6/2024,18:51,18:51,1,2,6.17,Mobile Pay,Online,,,0
345,351,9/22/2023,16:34,16:34,23,3,3.63,Mobile Pay,Online,,4,1.31
346,516,5/12/2024,8:58,8:58,18,2,5.14,Mobile Pay,In-store,3,,0
347,396,8/14/2023,11:32,11:32,19,4,3.74,Cash,In-store,3,,0
348,641,6/10/2023,17:28,17:28,6,5,3.51,Mobile Pay,Online,,,0
349,387,3/27/2024,8:08,8:08,1,4,6.17,Mobile Pay,Online,,3,5.8
350,567,9/24/2023,8:07,8:07,23,4,3.63,Mobile Pay,Online,,,0
351,285,12/6/2023,11:08,11:08,20,4,5.96,Cash,Online,,,0
352,510,7/17/2023,20:59,20:59,15,5,3.78,Cash,Online,,,0
353,632,12/19/2023,9:28,9:28,16,4,4.89,Mobile Pay,Online,,,0
354,259,4/15/2024,18:27,18:27,26,5,6.48,Cash,In-store,3,,0
355,626,6/9/2023,10:12,10:12,20,2,5.96,Mobile Pay,Online,,,0
356,274,3/10/2024,8:52,8:52,9,7,3.04,Cash,In-store,3,,0
357,716,5/18/2024,18:59,18:59,22,3,6.38,Mobile Pay,In-store,3,,0
358,145,2/9/2024,13:55,13:55,4,5,5.53,Mobile Pay,In-store,2,,0
359,412,12/20/2023,20:53,20:53,8,5,4.66,Cash,In-store,2,,0
360,603,5/10/2024,9:29,9:29,10,4,3.41,Cash,Online,,3,3.03
361,496,8/3/2023,14:08,14:08,8,4,4.66,Credit Card,In-store,1,,0
362,203,10/17/2023,11:32,11:32,3,3,2.83,Credit Card,Online,,,0
363,676,8/11/2023,10:28,10:28,12,4,5.06,Credit Card,Online,,,0
364,515,10/1/2023,15:25,15:25,19,3,3.74,Cash,Online,,,0
365,147,11/30/2023,14:00,14:00,6,2,3.51,Cash,In-store,2,,0
366,332,10/11/2023,14:59,14:59,21,1,4.82,Mobile Pay,In-store,3,,0
367,254,9/4/2023,16:22,16:22,13,2,3.41,Mobile Pay,In-store,1,,0
368,607,8/23/2023,19:37,19:37,26,3,6.48,Cash,Online,,5,2.63
369,647,6/25/2023,12:07,12:07,1,5,6.17,Credit Card,Online,,,0
370,437,9/18/2023,14:04,14:04,18,3,5.14,Mobile Pay,In-store,2,,0
371,478,8/4/2023,8:55,8:55,23,1,3.63,Credit Card,Online,,,0
372,145,4/12/2024,17:25,17:25,26,3,6.48,Credit Card,In-store,2,,0
373,352,6/29/2023,8:28,8:28,15,5,3.78,Credit Card,Online,,,0
374,434,1/20/2024,17:16,17:16,17,2,3.59,Mobile Pay,In-store,1,,0
375,523,2/17/2024,18:44,18:44,18,2,5.14,Cash,Online,,,0
376,317,7/21/2023,19:08,19:08,24,2,2.96,Credit Card,In-store,3,4,0.63
377,247,5/8/2024,15:32,15:32,1,3,6.17,Cash,Online,,1,5.38
378,593,9/27/2023,18:10,18:10,24,2,2.96,Mobile Pay,Online,,,0
379,238,2/3/2024,8:22,8:22,21,4,4.82,Mobile Pay,In-store,2,1,4.31
380,229,2/29/2024,18:56,18:56,13,2,3.41,Mobile Pay,Online,,,0
381,497,10/22/2023,10:00,10:00,8,3,4.66,Cash,In-store,1,,0
382,140,2/12/2024,13:12,13:12,17,4,3.59,Mobile Pay,Online,,,0
383,265,11/19/2023,18:41,18:41,23,1,3.63,Cash,In-store,3,5,0.96
384,600,5/7/2024,18:05,18:05,7,1,3.43,Cash,In-store,2,,0
385,365,3/28/2024,9:56,9:56,20,3,5.96,Cash,In-store,1,,0
386,364,12/28/2023,19:49,19:49,26,2,6.48,Credit Card,In-store,3,,0
387,665,11/3/2023,11:18,11:18,3,4,2.83,Credit Card,In-store,3,,0
388,418,8/31/2023,12:59,12:59,15,4,3.78,Mobile Pay,Online,,,0
389,719,7/4/2023,15:04,15:04,22,5,6.38,Mobile Pay,Online,,,0
390,442,10/10/2023,10:56,10:56,24,1,2.96,Mobile Pay,Online,,,0
391,470,1/8/2024,13:29,13:29,15,3,3.78,Credit Card,Online,,,0
392,123,6/26/2023,17:05,17:05,8,1,4.66,Cash,In-store,1,,0
393,585,2/26/2024,8:39,8:39,21,2,4.82,Cash,In-store,2,,0
394,373,12/25/2023,9:31,9:31,2,1,4.32,Credit Card,Online,,,0
395,527,12/19/2023,18:02,18:02,5,5,4.36,Credit Card,In-store,3,1,4.11
396,680,11/17/2023,14:11,14:11,20,2,5.96,Credit Card,Online,,,0
397,677,3/22/2024,8:58,8:58,14,1,4.33,Cash,Online,,3,0.78
398,718,6/30/2023,15:32,15:32,5,4,4.36,Mobile Pay,Online,,,0
399,91,6/27/2023,13:05,13:05,8,3,4.66,Credit Card,In-store,2,3,2
400,518,3/7/2024,12:38,12:38,21,2,4.82,Credit Card,Online,,,0
401,509,5/3/2024,11:25,11:25,17,3,3.59,Cash,In-store,3,,0
402,374,9/23/2023,13:41,13:41,7,4,3.43,Cash,In-store,1,,0
403,461,5/11/2024,8:32,8:32,19,3,3.74,Cash,Online,,3,1.88
404,599,11/13/2023,17:48,17:48,24,2,2.96,Mobile Pay,In-store,3,,0
405,247,1/23/2024,16:41,16:41,7,1,3.43,Credit Card,Online,,4,0.43
406,689,10/28/2023,19:01,19:01,19,4,3.74,Mobile Pay,In-store,3,,0
407,142,3/10/2024,10:53,10:53,2,1,4.32,Cash,Online,,,0
408,181,6/6/2023,16:57,16:57,12,5,5.06,Mobile Pay,Online,,3,2.99
409,701,2/1/2024,10:03,10:03,7,3,3.43,Mobile Pay,Online,,,0
410,71,1/7/2024,14:08,14:08,5,1,4.36,Credit Card,In-store,1,2,0.87
411,460,3/6/2024,9:59,9:59,2,4,4.32,Mobile Pay,Online,,3,1.73
412,579,12/8/2023,16:26,16:26,15,4,3.78,Credit Card,In-store,3,,0
413,600,1/25/2024,15:51,15:51,13,4,3.41,Mobile Pay,Online,,,0
414,193,12/17/2023,13:35,13:35,10,4,3.41,Mobile Pay,Online,,,0
415,244,9/11/2023,11:20,11:20,3,5,2.83,Mobile Pay,Online,,,0
416,90,3/24/2024,16:50,16:50,23,4,3.63,Cash,Online,,,0
417,626,7/22/2023,19:12,19:12,14,4,4.33,Mobile Pay,Online,,,0
418,659,5/15/2024,16:23,16:23,10,2,3.41,Mobile Pay,Online,,1,1.27
419,418,3/2/2024,17:57,17:57,9,4,3.04,Cash,In-store,3,,0
420,511,6/7/2023,15:54,15:54,3,3,2.83,Mobile Pay,In-store,3,,0
421,52,2/12/2024,8:22,8:22,8,3,4.66,Credit Card,In-store,1,,0
422,37,10/16/2023,19:30,19:30,12,5,5.06,Mobile Pay,Online,,,0
423,283,4/16/2024,17:51,17:51,12,3,5.06,Cash,Online,,,0
424,717,10/2/2023,9:16,9:16,3,5,2.83,Credit Card,In-store,1,3,2.78
425,442,9/19/2023,9:59,9:59,20,4,5.96,Credit Card,Online,,,0
426,296,12/3/2023,17:18,17:18,11,4,3.7,Mobile Pay,In-store,2,,0
427,523,6/11/2023,16:06,16:06,19,3,3.74,Credit Card,In-store,3,,0
428,615,6/9/2023,13:17,13:17,18,2,5.14,Credit Card,Online,,3,2.73
429,542,10/21/2023,13:21,13:21,6,3,3.51,Mobile Pay,In-store,2,3,2.67
430,215,6/14/2023,16:59,16:59,22,1,6.38,Credit Card,In-store,3,,0
431,309,4/27/2024,16:43,16:43,15,4,3.78,Cash,In-store,2,,0
432,518,3/3/2024,16:06,16:06,20,5,5.96,Mobile Pay,Online,,1,8.1
433,710,12/2/2023,10:40,10:40,10,5,3.41,Mobile Pay,In-store,3,,0
434,496,1/6/2024,12:11,12:11,1,3,6.17,Mobile Pay,In-store,3,,0
435,466,2/21/2024,8:59,8:59,8,3,4.66,Credit Card,In-store,2,,0
436,193,10/15/2023,11:09,11:09,18,1,5.14,Credit Card,In-store,2,,0
437,665,5/20/2024,16:26,16:26,12,2,5.06,Cash,Online,,,0
438,401,1/8/2024,16:59,16:59,24,2,2.96,Cash,Online,,,0
439,281,8/19/2023,11:12,11:12,19,4,3.74,Cash,In-store,2,,0
440,153,5/27/2024,12:34,12:34,26,1,6.48,Cash,Online,,,0
441,344,11/16/2023,19:40,19:40,26,1,6.48,Mobile Pay,In-store,3,,0
442,682,1/30/2024,8:35,8:35,19,2,3.74,Mobile Pay,Online,,5,1.91
443,354,8/5/2023,11:00,11:00,7,5,3.43,Mobile Pay,Online,,3,3.83
444,422,11/10/2023,12:21,12:21,19,2,3.74,Cash,Online,,,0
445,326,5/17/2024,18:31,18:31,21,5,4.82,Cash,In-store,3,,0
446,316,11/3/2023,9:56,9:56,9,1,3.04,Credit Card,In-store,3,,0
447,249,7/2/2023,11:30,11:30,16,2,4.89,Cash,In-store,3,,0
448,585,1/19/2024,14:17,14:17,11,2,3.7,Cash,In-store,3,,0
449,528,8/12/2023,14:07,14:07,5,4,4.36,Credit Card,Online,,5,3.99
450,134,8/29/2023,15:40,15:40,15,3,3.78,Credit Card,Online,,,0
451,334,5/27/2024,19:05,19:05,8,5,4.66,Credit Card,Online,,,0
452,244,4/1/2024,14:57,14:57,4,4,5.53,Cash,In-store,3,,0
453,341,12/21/2023,9:48,9:48,20,4,5.96,Cash,In-store,2,,0
454,82,3/18/2024,9:29,9:29,14,1,4.33,Cash,In-store,3,,0
455,373,7/22/2023,8:09,8:09,13,1,3.41,Mobile Pay,Online,,,0
456,474,9/11/2023,16:46,16:46,19,2,3.74,Credit Card,Online,,4,1.43
457,501,12/9/2023,18:51,18:51,21,1,4.82,Mobile Pay,In-store,1,,0
458,553,2/1/2024,18:44,18:44,3,4,2.83,Cash,Online,,3,2.58
459,194,10/30/2023,20:45,20:45,13,1,3.41,Cash,Online,,,0
460,622,8/29/2023,16:28,16:28,5,1,4.36,Credit Card,In-store,3,,0
461,564,5/26/2024,9:14,9:14,18,5,5.14,Credit Card,In-store,2,,0
462,345,8/22/2023,13:10,13:10,7,4,3.43,Mobile Pay,Online,,,0
463,339,12/17/2023,15:12,15:12,23,4,3.63,Cash,In-store,1,1,1.84
464,463,9/20/2023,18:23,18:23,19,1,3.74,Mobile Pay,In-store,3,,0
465,301,10/16/2023,16:05,16:05,14,3,4.33,Credit Card,In-store,2,5,1.46
466,433,6/28/2023,18:36,18:36,14,2,4.33,Credit Card,Online,,,0
467,513,6/11/2023,9:22,9:22,2,2,4.32,Credit Card,Online,,,0
468,260,1/11/2024,15:16,15:16,9,5,3.04,Cash,In-store,3,,0
469,553,6/30/2023,12:23,12:23,23,4,3.63,Credit Card,In-store,2,,0
470,614,3/18/2024,10:49,10:49,12,2,5.06,Cash,Online,,,0
471,162,4/16/2024,16:05,16:05,7,3,3.43,Credit Card,In-store,1,,0
472,685,11/16/2023,9:53,9:53,11,3,3.7,Credit Card,Online,,,0
473,720,10/4/2023,11:39,11:39,9,3,3.04,Credit Card,In-store,1,5,2.17
474,304,7/20/2023,12:53,12:53,5,3,4.36,Mobile Pay,In-store,1,2,1.94
475,9,6/13/2023,16:14,16:14,6,3,3.51,Cash,In-store,2,,0
476,511,2/1/2024,17:20,17:20,19,3,3.74,Credit Card,In-store,1,1,1.6
477,216,12/3/2023,15:35,15:35,12,1,5.06,Credit Card,In-store,1,,0
478,289,11/2/2023,13:15,13:15,9,4,3.04,Cash,Online,,,0
479,284,10/25/2023,12:15,12:15,1,4,6.17,Cash,In-store,1,,0
480,427,3/30/2024,18:34,18:34,8,4,4.66,Cash,In-store,3,4,2.49
481,448,2/15/2024,13:14,13:14,4,4,5.53,Mobile Pay,In-store,2,3,5.56
482,572,8/7/2023,10:45,10:45,7,2,3.43,Cash,Online,,,0
483,297,2/1/2024,9:22,9:22,13,5,3.41,Credit Card,In-store,2,,0
484,354,2/20/2024,20:26,20:26,23,1,3.63,Credit Card,In-store,2,3,0.45
485,524,2/14/2024,19:11,19:11,6,2,3.51,Credit Card,In-store,3,,0
486,589,10/26/2023,20:19,20:19,8,1,4.66,Cash,Online,,,0
487,128,9/30/2023,8:09,8:09,6,2,3.51,Credit Card,Online,,,0
488,149,2/5/2024,8:12,8:12,5,3,4.36,Cash,Online,,,0
489,210,4/13/2024,8:04,8:04,3,4,2.83,Credit Card,In-store,1,3,1.98
490,149,5/21/2024,18:27,18:27,1,1,6.17,Cash,Online,,,0
491,228,1/8/2024,9:21,9:21,5,2,4.36,Mobile Pay,Online,,,0
492,213,3/16/2024,9:14,9:14,9,3,3.04,Credit Card,Online,,,0
493,268,11/17/2023,16:36,16:36,10,5,3.41,Credit Card,In-store,3,,0
494,630,3/27/2024,16:29,16:29,7,1,3.43,Cash,Online,,,0
495,486,12/15/2023,9:06,9:06,7,2,3.43,Cash,Online,,,0
496,217,11/15/2023,19:32,19:32,18,5,5.14,Mobile Pay,In-store,3,2,6.41
497,392,10/22/2023,15:32,15:32,17,3,3.59,Cash,Online,,,0
498,423,1/20/2024,8:16,8:16,3,5,2.83,Credit Card,In-store,1,,0
499,143,2/3/2024,11:41,11:41,24,4,2.96,Credit Card,In-store,1,,0
500,609,11/1/2023,18:48,18:48,23,4,3.63,Credit Card,In-store,2,,0
501,292,5/7/2024,18:27,18:27,21,1,4.82,Cash,Online,,,0
502,145,6/29/2023,15:06,15:06,13,5,3.41,Mobile Pay,In-store,2,,0
503,600,9/12/2023,17:29,17:29,19,1,3.74,Mobile Pay,In-store,3,,0
504,280,7/18/2023,10:07,10:07,21,5,4.82,Credit Card,In-store,3,,0
505,283,12/5/2023,17:50,17:50,16,4,4.89,Cash,In-store,1,,0
506,112,1/5/2024,14:06,14:06,22,5,6.38,Mobile Pay,In-store,3,4,3.99
507,143,1/1/2024,20:01,20:01,11,5,3.7,Cash,Online,,,0
508,224,6/27/2023,12:43,12:43,23,2,3.63,Credit Card,In-store,1,5,0.93
509,323,10/22/2023,15:06,15:06,9,3,3.04,Cash,Online,,,0
510,531,11/2/2023,13:42,13:42,26,3,6.48,Credit Card,In-store,2,,0
511,701,6/25/2023,15:04,15:04,21,2,4.82,Mobile Pay,In-store,2,,0
512,34,7/23/2023,18:39,18:39,22,4,6.38,Mobile Pay,Online,,,0
513,564,1/5/2024,13:22,13:22,3,3,2.83,Mobile Pay,In-store,2,2,1.47
514,287,12/12/2023,17:51,17:51,3,1,2.83,Cash,In-store,1,5,0.3
515,644,4/12/2024,11:17,11:17,10,4,3.41,Mobile Pay,Online,,,0
516,225,9/28/2023,9:41,9:41,12,1,5.06,Credit Card,Online,,,0
517,641,8/11/2023,11:20,11:20,11,3,3.7,Cash,In-store,2,,0
518,588,4/6/2024,17:53,17:53,9,3,3.04,Cash,Online,,,0
519,717,4/14/2024,20:19,20:19,17,2,3.59,Credit Card,Online,,,0
520,266,11/21/2023,8:32,8:32,2,3,4.32,Mobile Pay,Online,,5,2.03
521,577,1/7/2024,19:49,19:49,12,1,5.06,Credit Card,In-store,1,,0
522,385,9/9/2023,14:52,14:52,12,5,5.06,Credit Card,Online,,,0
523,452,11/26/2023,13:36,13:36,10,5,3.41,Credit Card,Online,,,0
524,266,11/18/2023,9:35,9:35,1,5,6.17,Credit Card,Online,,5,6.86
525,507,11/22/2023,19:38,19:38,24,4,2.96,Credit Card,Online,,,0
526,211,3/16/2024,8:23,8:23,19,4,3.74,Cash,In-store,3,,0
527,163,9/14/2023,14:24,14:24,10,1,3.41,Mobile Pay,Online,,,0
528,515,10/6/2023,20:15,20:15,1,4,6.17,Mobile Pay,In-store,2,,0
529,305,11/18/2023,19:32,19:32,3,1,2.83,Mobile Pay,Online,,,0
530,540,11/6/2023,10:53,10:53,18,3,5.14,Cash,In-store,1,,0
531,26,6/26/2023,16:28,16:28,11,4,3.7,Cash,In-store,3,,0
532,493,4/14/2024,9:34,9:34,26,5,6.48,Cash,In-store,1,,0
533,397,11/9/2023,9:43,9:43,5,2,4.36,Mobile Pay,Online,,,0
534,171,9/21/2023,9:41,9:41,8,3,4.66,Credit Card,Online,,,0
535,666,3/26/2024,10:35,10:35,16,5,4.89,Mobile Pay,Online,,,0
536,269,4/19/2024,15:42,15:42,6,1,3.51,Credit Card,In-store,3,,0
537,328,10/22/2023,19:50,19:50,14,3,4.33,Credit Card,In-store,2,,0
538,546,3/5/2024,19:32,19:32,5,5,4.36,Credit Card,In-store,2,,0
539,599,4/21/2024,19:28,19:28,1,5,6.17,Cash,In-store,3,5,8.75
540,434,7/26/2023,17:06,17:06,6,4,3.51,Credit Card,In-store,3,,0
541,564,2/4/2024,20:41,20:41,17,1,3.59,Cash,Online,,,0
542,287,1/29/2024,17:03,17:03,20,4,5.96,Credit Card,In-store,2,,0
543,99,10/11/2023,11:36,11:36,5,2,4.36,Mobile Pay,Online,,,0
544,305,6/9/2023,12:27,12:27,4,2,5.53,Credit Card,Online,,,0
545,528,3/1/2024,11:54,11:54,23,5,3.63,Cash,Online,,,0
546,713,11/19/2023,19:54,19:54,14,3,4.33,Credit Card,In-store,2,,0
547,230,8/17/2023,9:00,9:00,14,1,4.33,Cash,Online,,3,1.02
548,683,1/2/2024,18:18,18:18,16,1,4.89,Cash,In-store,1,,0
549,46,7/22/2023,10:21,10:21,13,1,3.41,Mobile Pay,Online,,,0
550,233,12/18/2023,15:26,15:26,16,3,4.89,Mobile Pay,In-store,1,3,1.51
551,192,7/6/2023,14:01,14:01,10,4,3.41,Cash,In-store,2,5,1.88
552,169,12/14/2023,8:08,8:08,2,3,4.32,Credit Card,In-store,1,,0
553,108,7/6/2023,19:34,19:34,18,4,5.14,Mobile Pay,In-store,1,,0
554,356,3/24/2024,10:53,10:53,21,3,4.82,Mobile Pay,In-store,1,,0
555,672,6/14/2023,14:31,14:31,3,1,2.83,Cash,In-store,2,,0
556,108,11/6/2023,15:18,15:18,24,2,2.96,Mobile Pay,In-store,2,,0
557,476,2/7/2024,18:08,18:08,7,5,3.43,Mobile Pay,In-store,3,,0
558,462,2/16/2024,18:47,18:47,10,4,3.41,Credit Card,Online,,,0
559,360,9/29/2023,13:24,13:24,6,5,3.51,Mobile Pay,Online,,,0
560,306,8/13/2023,13:56,13:56,10,1,3.41,Cash,Online,,,0
561,578,12/16/2023,16:22,16:22,12,3,5.06,Credit Card,Online,,,0
562,472,10/6/2023,13:13,13:13,4,4,5.53,Mobile Pay,Online,,2,6.37
563,123,4/27/2024,19:25,19:25,2,5,4.32,Mobile Pay,In-store,3,,0
564,231,2/23/2024,20:13,20:13,5,4,4.36,Credit Card,Online,,2,2.18
565,591,10/31/2023,11:21,11:21,1,2,6.17,Cash,In-store,2,,0
566,536,3/17/2024,16:47,16:47,20,1,5.96,Cash,Online,,,0
567,363,12/29/2023,9:12,9:12,6,5,3.51,Cash,In-store,2,,0
568,465,12/28/2023,20:43,20:43,11,4,3.7,Mobile Pay,In-store,1,,0
569,589,3/2/2024,19:01,19:01,15,1,3.78,Cash,In-store,2,4,0.86
570,441,5/30/2024,18:59,18:59,10,1,3.41,Credit Card,In-store,1,,0
571,115,8/25/2023,19:45,19:45,18,2,5.14,Mobile Pay,Online,,,0
572,148,5/30/2024,20:15,20:15,20,2,5.96,Cash,Online,,,0
573,716,5/10/2024,18:59,18:59,1,1,6.17,Mobile Pay,Online,,,0
574,618,6/14/2023,10:49,10:49,22,1,6.38,Mobile Pay,Online,,,0
575,472,9/12/2023,17:49,17:49,4,1,5.53,Mobile Pay,In-store,2,,0
576,275,9/3/2023,9:00,9:00,19,1,3.74,Cash,Online,,,0
577,157,4/19/2024,19:31,19:31,17,1,3.59,Mobile Pay,In-store,2,,0
578,511,4/14/2024,8:54,8:54,15,2,3.78,Credit Card,Online,,,0
579,533,11/15/2023,18:33,18:33,2,1,4.32,Credit Card,Online,,,0
580,505,5/7/2024,13:10,13:10,20,2,5.96,Credit Card,In-store,1,,0
581,589,7/14/2023,15:05,15:05,20,3,5.96,Mobile Pay,Online,,,0
582,103,7/25/2023,11:37,11:37,14,3,4.33,Credit Card,Online,,,0
583,544,9/18/2023,8:52,8:52,14,3,4.33,Credit Card,Online,,,0
584,417,5/18/2024,14:29,14:29,11,5,3.7,Cash,Online,,4,2.18
585,286,6/29/2023,20:20,20:20,2,3,4.32,Credit Card,Online,,,0
586,312,10/20/2023,16:31,16:31,17,4,3.59,Cash,In-store,2,,0
587,588,5/24/2024,9:47,9:47,3,5,2.83,Credit Card,Online,,,0
588,693,2/10/2024,18:01,18:01,23,4,3.63,Cash,Online,,,0
589,383,8/30/2023,19:36,19:36,11,4,3.7,Credit Card,Online,,,0
590,282,5/30/2024,18:40,18:40,2,4,4.32,Mobile Pay,Online,,,0
591,715,2/22/2024,15:15,15:15,4,1,5.53,Cash,Online,,,0
592,385,2/5/2024,14:02,14:02,15,3,3.78,Mobile Pay,Online,,,0
593,409,3/27/2024,14:59,14:59,17,4,3.59,Cash,Online,,,0
594,533,11/2/2023,9:01,9:01,15,2,3.78,Credit Card,In-store,3,,0
595,505,10/31/2023,14:34,14:34,1,5,6.17,Credit Card,In-store,1,,0
596,356,10/3/2023,11:07,11:07,11,1,3.7,Cash,In-store,3,,0
597,683,12/20/2023,17:47,17:47,6,1,3.51,Cash,Online,,4,1
598,74,1/28/2024,9:05,9:05,17,4,3.59,Mobile Pay,Online,,,0
599,667,10/14/2023,11:35,11:35,8,4,4.66,Credit Card,In-store,2,,0
600,282,11/6/2023,19:11,19:11,14,5,4.33,Credit Card,In-store,1,,0
601,305,2/29/2024,8:32,8:32,4,4,5.53,Mobile Pay,Online,,4,5.21
602,393,2/7/2024,18:11,18:11,14,2,4.33,Credit Card,In-store,2,3,2.49
603,141,7/2/2023,8:17,8:17,19,4,3.74,Credit Card,Online,,,0
604,243,8/28/2023,20:35,20:35,2,3,4.32,Credit Card,Online,,3,1.4
605,351,8/29/2023,20:09,20:09,19,4,3.74,Mobile Pay,Online,,5,4.46
606,269,8/30/2023,11:34,11:34,4,4,5.53,Cash,In-store,3,,0
607,627,9/21/2023,18:42,18:42,17,1,3.59,Mobile Pay,In-store,1,,0
608,206,7/13/2023,17:30,17:30,2,2,4.32,Credit Card,In-store,2,5,2.52
609,352,6/8/2023,11:21,11:21,24,5,2.96,Credit Card,In-store,1,,0
610,318,2/14/2024,12:03,12:03,3,4,2.83,Credit Card,In-store,1,,0
611,697,1/17/2024,11:13,11:13,24,1,2.96,Cash,In-store,3,,0
612,587,12/24/2023,9:15,9:15,7,4,3.43,Cash,Online,,3,2.49
613,595,7/14/2023,18:08,18:08,2,5,4.32,Credit Card,In-store,1,1,4.19
614,563,1/16/2024,9:20,9:20,23,5,3.63,Mobile Pay,Online,,,0
615,427,8/4/2023,12:51,12:51,11,3,3.7,Credit Card,In-store,3,4,2.66
616,568,2/10/2024,8:26,8:26,3,2,2.83,Mobile Pay,In-store,2,,0
617,611,11/14/2023,14:35,14:35,21,1,4.82,Cash,In-store,2,,0
618,705,1/20/2024,9:28,9:28,9,4,3.04,Credit Card,Online,,,0
619,288,6/4/2024,9:46,9:46,3,1,2.83,Credit Card,Online,,,0
620,274,7/4/2023,9:03,9:03,9,5,3.04,Credit Card,In-store,3,,0
621,267,8/29/2023,13:34,13:34,12,4,5.06,Credit Card,In-store,1,,0
622,346,7/31/2023,15:09,15:09,15,2,3.78,Cash,Online,,,0
623,245,6/30/2023,12:03,12:03,5,4,4.36,Credit Card,In-store,2,,0
624,698,7/22/2023,15:41,15:41,10,5,3.41,Mobile Pay,Online,,,0
625,329,4/26/2024,18:49,18:49,3,2,2.83,Credit Card,In-store,2,,0
626,420,2/4/2024,9:09,9:09,20,1,5.96,Credit Card,Online,,,0
627,686,5/12/2024,16:47,16:47,24,4,2.96,Credit Card,Online,,,0
628,263,12/8/2023,18:22,18:22,22,3,6.38,Mobile Pay,In-store,2,4,3.93
629,686,10/6/2023,10:44,10:44,18,3,5.14,Cash,In-store,1,,0
630,549,12/27/2023,9:46,9:46,22,5,6.38,Cash,Online,,,0
631,450,7/24/2023,15:04,15:04,24,3,2.96,Mobile Pay,In-store,1,,0
632,203,10/15/2023,10:30,10:30,13,5,3.41,Credit Card,Online,,,0
633,263,5/26/2024,14:57,14:57,9,3,3.04,Credit Card,In-store,3,1,2.26
634,691,8/17/2023,16:37,16:37,12,3,5.06,Cash,Online,,,0
635,145,5/25/2024,9:32,9:32,19,2,3.74,Credit Card,Online,,,0
636,696,4/28/2024,15:32,15:32,16,3,4.89,Mobile Pay,Online,,,0
637,466,1/11/2024,20:32,20:32,19,3,3.74,Credit Card,Online,,,0
638,196,4/13/2024,18:10,18:10,2,5,4.32,Credit Card,In-store,3,,0
639,620,11/19/2023,9:10,9:10,22,1,6.38,Mobile Pay,Online,,3,1.84
640,482,1/11/2024,16:22,16:22,14,3,4.33,Mobile Pay,In-store,1,,0
641,625,7/7/2023,18:55,18:55,6,1,3.51,Mobile Pay,Online,,,0
642,591,5/24/2024,9:47,9:47,1,3,6.17,Cash,In-store,3,,0
643,210,10/11/2023,8:00,8:00,12,2,5.06,Credit Card,Online,,,0
644,311,2/14/2024,20:31,20:31,17,1,3.59,Mobile Pay,In-store,1,,0
645,336,10/12/2023,10:07,10:07,12,3,5.06,Credit Card,In-store,1,5,2.83
646,293,9/2/2023,20:52,20:52,9,1,3.04,Credit Card,In-store,2,,0
647,582,12/5/2023,11:29,11:29,26,2,6.48,Cash,In-store,1,,0
648,622,10/10/2023,8:02,8:02,2,1,4.32,Credit Card,In-store,3,,0
649,223,11/3/2023,20:45,20:45,15,5,3.78,Credit Card,Online,,,0
650,474,7/18/2023,9:58,9:58,8,1,4.66,Mobile Pay,In-store,1,,0
651,122,7/9/2023,15:39,15:39,5,4,4.36,Mobile Pay,Online,,,0
652,177,1/27/2024,18:12,18:12,24,4,2.96,Cash,In-store,3,2,3.49
653,125,7/13/2023,14:09,14:09,12,4,5.06,Cash,In-store,3,,0
654,367,3/19/2024,9:10,9:10,23,5,3.63,Mobile Pay,In-store,2,,0
655,649,6/22/2023,16:58,16:58,14,4,4.33,Cash,In-store,2,,0
656,390,2/17/2024,10:25,10:25,1,2,6.17,Cash,Online,,,0
657,421,4/11/2024,17:01,17:01,17,1,3.59,Credit Card,Online,,1,0.69
658,76,12/8/2023,11:17,11:17,1,3,6.17,Credit Card,In-store,3,2,2.4
659,214,8/30/2023,10:36,10:36,6,1,3.51,Credit Card,In-store,3,,0
660,305,5/13/2024,19:52,19:52,20,4,5.96,Credit Card,Online,,,0
661,274,3/22/2024,9:49,9:49,26,5,6.48,Mobile Pay,Online,,3,3.87
662,579,10/31/2023,14:21,14:21,8,1,4.66,Mobile Pay,Online,,,0
663,415,3/15/2024,17:59,17:59,13,1,3.41,Cash,In-store,2,,0
664,577,2/1/2024,8:35,8:35,5,3,4.36,Credit Card,In-store,2,1,3.11
665,239,7/8/2023,18:10,18:10,11,4,3.7,Cash,In-store,3,1,3.84
666,566,9/21/2023,12:25,12:25,13,5,3.41,Credit Card,Online,,,0
667,228,10/28/2023,10:37,10:37,9,4,3.04,Mobile Pay,In-store,2,2,1.97
